date_time_local,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr
"2024-01-05 13:00:00 EST",1704477600,101.7,102.16,SW,23,10,,65,-13.1,-7.7,-13,,24100,,,8,,,-7.7,-8.6
"2024-01-05 12:00:00 EST",1704474000,101.81,102.27,SW,23,16,,63,-14.3,-8.6,-15,,24100,,,8,,,-8.6,-10.1
"2024-01-05 11:00:00 EST",1704470400,101.91,102.37,W,26,17,,65,-15.6,-10.2,-17,,24100,,,8,,,-10,-10.5
"2024-01-05 10:00:00 EST",1704466800,101.99,102.45,W,26,19,,64,-15.8,-10.3,-18,,24100,,,3,,,-10.2,-11.6
"2024-01-05 09:00:00 EST",1704463200,101.98,102.44,W,27,19,,68,-16.3,-11.6,-20,,24100,,,4,,,-11.6,-12.5
"2024-01-05 08:00:00 EST",1704459600,101.97,102.43,WSW,24,12,,76,-15.8,-12.4,-19,,24100,,,2,,,-12.2,-12.4
"2024-01-05 07:00:00 EST",1704456000,101.97,102.43,W,28,14,,68,-17.2,-12.4,-19,,24100,,,1,,,-11.9,-12.4
"2024-01-05 06:00:00 EST",1704452400,101.96,102.42,W,26,17,,67,-16.8,-11.9,-20,,24100,,,1,,,-11.7,-11.9
"2024-01-05 05:00:00 EST",1704448800,101.93,102.39,WSW,25,13,,70,-16.2,-11.8,-18,,24100,,,1,,,-11.7,-12
"2024-01-05 04:00:00 EST",1704445200,101.9,102.36,WSW,25,14,,70,-16.2,-11.7,-19,,24100,,,1,,,-11.5,-11.8
"2024-01-05 03:00:00 EST",1704441600,101.94,102.4,WSW,24,17,,69,-16.1,-11.5,-19,,24100,,,4,,,-11.3,-11.5
"2024-01-05 02:00:00 EST",1704438000,101.92,102.38,W,27,11,,64,-16.9,-11.4,-17,,24100,,,4,,,-11.2,-11.5
"2024-01-05 01:00:00 EST",1704434400,101.92,102.38,W,26,11,,62,-17,-11.2,-17,,24100,,,1,,,-11,-11.2
"2024-01-05 00:00:00 EST",1704430800,101.91,102.37,WNW,29,14,,63,-16.7,-11,-18,,24100,,,1,,,-10.8,-11.1
"2024-01-04 23:00:00 EST",1704427200,101.93,102.39,W,27,15,,63,-16.6,-10.9,-18,,24100,,,1,,,-10.6,-10.9
"2024-01-04 22:00:00 EST",1704423600,101.92,102.38,WNW,28,22,31,62,-16.6,-10.6,-19,,24100,,,1,,,-10.2,-10.6
"2024-01-04 21:00:00 EST",1704420000,101.95,102.41,WNW,29,16,28,62,-16.3,-10.2,-17,,24100,,,1,,,-9.8,-10.2
"2024-01-04 20:00:00 EST",1704416400,101.94,102.4,NW,30,20,28,59,-16.4,-9.8,-18,,24100,,,0,,,-9.5,-9.8
"2024-01-04 19:00:00 EST",1704412800,101.91,102.37,WNW,29,17,28,59,-16.2,-9.5,-17,,24100,,,0,,,-8.9,-9.5
"2024-01-04 18:00:00 EST",1704409200,101.84,102.3,WNW,30,20,,58,-15.8,-8.8,-16,,24100,,,1,,,-7.7,-8.8
"2024-01-04 17:00:00 EST",1704405600,101.75,102.21,WNW,28,22,,54,-15.3,-7.7,-15,,24100,,,1,,,-6.9,-7.7
"2024-01-04 16:00:00 EST",1704402000,101.68,102.13,WNW,29,23,,53,-15.1,-6.9,-14,,48300,,,3,,,-6,-6.9
"2024-01-04 15:00:00 EST",1704398400,101.6,102.05,W,28,17,31,53,-14.2,-6.1,-12,,48300,,,6,,,-5.8,-6.5
"2024-01-04 14:00:00 EST",1704394800,101.52,101.97,W,27,21,,53,-14.3,-6.1,-13,,48300,,,3,,,-5.8,-6.5
"2024-01-04 13:00:00 EST",1704391200,101.47,101.92,NW,31,21,35,54,-14.3,-6.4,-13,,48300,,,3,,,-6,-6.5
"2024-01-04 12:00:00 EST",1704387600,101.44,101.89,WNW,28,18,,55,-13.9,-6.3,-13,,48300,,,3,,,-6.2,-6.9
"2024-01-04 11:00:00 EST",1704384000,101.42,101.87,NW,31,26,31,55,-14.2,-6.7,-15,,48300,,,2,,,-6.1,-6.7
"2024-01-04 10:00:00 EST",1704380400,101.34,101.79,NNW,34,30,34,59,-13.1,-6.3,-15,,48300,,,2,,,-5.5,-6.4
"2024-01-04 09:00:00 EST",1704376800,101.18,101.63,WNW,30,26,36,65,-11,-5.5,-13,,24100,,,3,,,-4.2,-5.5
"2024-01-04 08:00:00 EST",1704373200,100.95,101.4,WNW,29,23,,72,-8.6,-4.2,-11,,24100,,,7,,,-2.9,-4.2
"2024-01-04 07:00:00 EST",1704369600,100.79,101.24,NW,30,25,35,77,-6.4,-2.9,-10,,24100,,,7,,,-0.9,-2.9
"2024-01-04 06:00:00 EST",1704366000,100.63,101.08,WNW,30,23,33,90,-2.4,-0.8,-7,,24100,,,8,,,0.5,-0.8
"2024-01-04 05:00:00 EST",1704362400,100.54,100.99,WSW,25,15,,95,-0.3,0.4,,,19300,,,8,,,0.8,0.3
"2024-01-04 04:00:00 EST",1704358800,100.55,101,SW,22,16,,93,-0.6,0.4,,,3200,,,8,,,1,0.4
"2024-01-04 03:00:00 EST",1704355200,100.57,101.02,SW,21,19,,92,-0.2,0.9,,,24100,,,8,,,1.2,0.9
"2024-01-04 02:00:00 EST",1704351600,100.56,101.01,SW,21,21,,89,-0.4,1.2,,,24100,,,8,,,1.6,1.2
"2024-01-04 01:00:00 EST",1704348000,100.56,101.01,SW,22,19,,87,-0.4,1.5,,,24100,,,8,,,1.5,1.2
"2024-01-04 00:00:00 EST",1704344400,100.59,101.04,SSW,20,17,,87,-0.6,1.2,,,24100,,,8,,,1.5,1.1
"2024-01-03 23:00:00 EST",1704340800,100.64,101.09,SW,23,10,,86,-0.9,1.2,,,24100,,,8,,,1.6,1.2
"2024-01-03 22:00:00 EST",1704337200,100.67,101.12,SW,21,17,,85,-0.7,1.5,,,24100,,,8,,,1.7,1.5
"2024-01-03 21:00:00 EST",1704333600,100.71,101.16,SW,21,13,,85,-0.7,1.6,,,24100,,,8,,,1.6,1.1
"2024-01-03 20:00:00 EST",1704330000,100.75,101.2,SSW,20,9,,87,-0.9,1.1,,,24100,,,8,,,1.4,0.6
"2024-01-03 19:00:00 EST",1704326400,100.73,101.18,S,17,7,,87,-0.9,1,,,24100,,,8,,,1.3,0.7
"2024-01-03 18:00:00 EST",1704322800,100.74,101.19,WSW,24,5,,85,-1.3,0.9,,,24100,,,7,,,1.9,0.8
"2024-01-03 17:00:00 EST",1704319200,100.75,101.2,SSW,20,17,,84,-0.6,1.8,,,24100,,,8,,,1.8,1.6
"2024-01-03 16:00:00 EST",1704315600,100.74,101.19,SSW,20,17,,85,-0.4,1.8,,,24100,,,8,,,1.8,1.6
"2024-01-03 15:00:00 EST",1704312000,100.74,101.19,SW,21,13,,85,-0.5,1.7,,,24100,,,8,,,1.9,1.4
"2024-01-03 14:00:00 EST",1704308400,100.72,101.17,SW,22,16,,83,-0.8,1.7,,,24100,,,8,,,1.8,1.2
"2024-01-03 13:00:00 EST",1704304800,100.74,101.19,SW,22,14,,87,-0.8,1.2,,,24100,,,8,,,1.2,1
"2024-01-03 12:00:00 EST",1704301200,100.79,101.24,SW,21,14,,87,-0.9,1,,,24100,,,8,,,1.1,0.8
"2024-01-03 11:00:00 EST",1704297600,100.87,101.32,SW,22,13,,87,-1.1,0.8,,,24100,,,8,,,0.8,0.2
"2024-01-03 10:00:00 EST",1704294000,100.9,101.35,SW,22,14,,89,-1.1,0.5,,,12900,,,8,,,0.5,0
"2024-01-03 09:00:00 EST",1704290400,100.88,101.33,SW,22,15,,92,-1.2,0,-4,,8100,,,8,,,0,-0.2
"2024-01-03 08:00:00 EST",1704286800,100.87,101.32,SW,22,16,,92,-1.3,-0.2,-5,,9700,,,8,,,-0.1,-0.3
"2024-01-03 07:00:00 EST",1704283200,100.87,101.32,WSW,23,14,,89,-1.9,-0.3,-5,,24100,,,8,,,0.1,-0.3
"2024-01-03 06:00:00 EST",1704279600,100.86,101.31,W,26,17,,81,-2.8,0.1,,,24100,,,8,,,0.7,0.1
"2024-01-03 05:00:00 EST",1704276000,100.81,101.26,WSW,24,21,,71,-4,0.6,,,24100,,,8,,,0.6,0.5
"2024-01-03 04:00:00 EST",1704272400,100.79,101.24,WSW,24,17,,70,-4.3,0.5,,,24100,,,8,,,0.7,0.5
"2024-01-03 03:00:00 EST",1704268800,100.8,101.25,WSW,24,19,30,68,-4.6,0.7,,,24100,,,8,,,0.9,0.7
"2024-01-03 02:00:00 EST",1704265200,100.82,101.27,WSW,24,24,,65,-4.9,0.9,,,24100,,,8,,,1,0.8
"2024-01-03 01:00:00 EST",1704261600,100.81,101.26,WSW,23,23,,67,-4.7,0.9,,,24100,,,8,,,0.9,0.5
"2024-01-03 00:00:00 EST",1704258000,100.79,101.24,SW,22,27,37,66,-5.1,0.5,,,24100,,,8,,,0.5,0.2
"2024-01-02 23:00:00 EST",1704254400,100.87,101.32,SW,23,29,39,67,-5.3,0.2,,,24100,,,8,,,0.2,0
"2024-01-02 22:00:00 EST",1704250800,100.87,101.32,SW,23,28,40,67,-5.2,0.2,,,24100,,,8,,,0.4,0.2
"2024-01-02 21:00:00 EST",1704247200,100.9,101.35,WSW,25,25,30,69,-4.6,0.4,,,24100,,,8,,,0.5,0.3
"2024-01-02 20:00:00 EST",1704243600,100.91,101.36,WSW,24,19,35,69,-4.5,0.5,,,24100,,,8,,,0.5,0.2
"2024-01-02 19:00:00 EST",1704240000,100.89,101.34,W,27,10,,75,-3.4,0.5,,,24100,,,8,,,0.6,0.3
"2024-01-02 18:00:00 EST",1704236400,100.88,101.33,W,26,15,,73,-3.7,0.5,,,24100,,,8,,,0.6,0.4
"2024-01-02 17:00:00 EST",1704232800,100.87,101.32,WSW,24,15,,73,-3.8,0.4,,,24100,,,8,,,0.4,0.2
"2024-01-02 16:00:00 EST",1704229200,100.87,101.32,WSW,25,17,,71,-4.4,0.2,,,22500,,,8,,,0.2,-0.3
"2024-01-02 15:00:00 EST",1704225600,100.9,101.35,WSW,24,17,,70,-5.2,-0.4,-5,,24100,,,8,,,-0.4,-0.7
"2024-01-02 14:00:00 EST",1704222000,100.92,101.37,W,25,22,,70,-5.6,-0.7,-6,,24100,,,8,,,-0.7,-1.2
"2024-01-02 13:00:00 EST",1704218400,101.01,101.46,WSW,25,25,28,70,-6,-1.2,-7,,24100,,,8,,,-1.2,-1.5
"2024-01-02 12:00:00 EST",1704214800,101.08,101.53,WSW,25,20,,72,-5.9,-1.4,-7,,24100,,,8,,,-1.4,-1.6
"2024-01-02 11:00:00 EST",1704211200,101.18,101.63,WSW,25,23,,71,-6,-1.5,-8,,24100,,,8,,,-1.4,-1.8
"2024-01-02 10:00:00 EST",1704207600,101.26,101.71,WSW,24,28,41,74,-5.8,-1.8,-9,,24100,,,7,,,-1.7,-2.1
"2024-01-02 09:00:00 EST",1704204000,101.24,101.69,WSW,24,28,41,74,-6.1,-2.1,-9,,24100,,,8,,,-2.1,-2.4
"2024-01-02 08:00:00 EST",1704200400,101.24,101.69,WSW,24,26,43,75,-6.1,-2.4,-9,,24100,,,8,,,-2.3,-3.3
"2024-01-02 07:00:00 EST",1704196800,101.23,101.68,SW,22,21,28,79,-6.3,-3.2,-9,,24100,,,7,,,-3.2,-4.1
"2024-01-02 06:00:00 EST",1704193200,101.25,101.7,WSW,23,21,35,78,-7.4,-4.1,-11,,24100,,,3,,,-4,-4.4
"2024-01-02 05:00:00 EST",1704189600,101.26,101.71,WSW,24,23,,80,-7.4,-4.4,-11,,24100,,,6,,,-4.2,-4.6
"2024-01-02 04:00:00 EST",1704186000,101.25,101.7,SW,23,21,,77,-8,-4.6,-11,,24100,,,3,,,-4.4,-4.8
"2024-01-02 03:00:00 EST",1704182400,101.3,101.75,WSW,24,25,,73,-8.9,-4.8,-12,,24100,,,2,,,-4.6,-4.9
"2024-01-02 02:00:00 EST",1704178800,101.33,101.78,SW,23,22,,77,-8,-4.6,-11,,24100,,,2,,,-4.4,-5
"2024-01-02 01:00:00 EST",1704175200,101.37,101.83,WSW,23,18,,70,-9.5,-4.9,-11,,24100,,,5,,,-4.9,-5.2
"2024-01-02 00:00:00 EST",1704171600,101.41,101.87,WSW,24,20,,66,-10.4,-5,-12,,24100,,,6,,,-4.9,-5.1
"2024-01-01 23:00:00 EST",1704168000,101.49,101.95,WSW,24,25,,65,-10.7,-5.1,-12,,24100,,,8,,,-5.1,-5.2
"2024-01-01 22:00:00 EST",1704164400,101.5,101.96,WSW,24,20,,64,-10.9,-5.1,-12,,24100,,,8,,,-4.9,-5.2
"2024-01-01 21:00:00 EST",1704160800,101.53,101.99,WSW,23,15,,64,-11,-5.2,-11,,24100,,,7,,,-5.1,-5.4
"2024-01-01 20:00:00 EST",1704157200,101.56,102.02,WSW,25,16,,62,-11.5,-5.3,-11,,24100,,,5,,,-4.9,-5.3
"2024-01-01 19:00:00 EST",1704153600,101.57,102.03,WSW,25,21,,62,-11.2,-5,-12,,24100,,,8,,,-4.7,-5
"2024-01-01 18:00:00 EST",1704150000,101.54,102,WSW,23,22,,61,-11.3,-4.8,-12,,24100,,,8,,,-4.7,-4.9
"2024-01-01 17:00:00 EST",1704146400,101.52,101.98,WSW,24,18,,59,-11.6,-4.7,-11,,24100,,,8,,,-4.6,-4.8
"2024-01-01 16:00:00 EST",1704142800,101.52,101.98,WSW,23,13,,57,-12.2,-4.8,-10,,24100,,,8,,,-4.5,-4.8
"2024-01-01 15:00:00 EST",1704139200,101.51,101.97,WSW,24,18,,54,-12.7,-4.7,-11,,24100,,,8,,,-4.5,-5.1
"2024-01-01 14:00:00 EST",1704135600,101.52,101.98,W,27,13,,52,-13.2,-4.7,-10,,24100,,,8,,,-4.5,-5.1
"2024-01-01 13:00:00 EST",1704132000,101.53,101.99,NNW,32,12,,53,-13.2,-5,-10,,24100,,,8,,,-4.8,-5.2
"2024-01-01 12:00:00 EST",1704128400,101.55,102.01,N,35,8,,52,-13.5,-5,-9,,24100,,,7,,,-4.9,-5.5
"2024-01-01 11:00:00 EST",1704124800,101.61,102.07,NNE,3,9,,53,-13.4,-5.2,-9,,24100,,,3,,,-5,-5.7
"2024-01-01 10:00:00 EST",1704121200,101.63,102.09,N,35,15,,56,-12.9,-5.4,-11,,24100,,,3,,,-5.3,-6
"2024-01-01 09:00:00 EST",1704117600,101.6,102.06,N,35,13,,64,-11.8,-6,-11,,24100,,,3,,,-6,-7.2
"2024-01-01 08:00:00 EST",1704114000,101.54,102,NW,30,8,,71,-11.6,-7.2,-11,,24100,,,3,,,-6.3,-7.3
"2024-01-01 07:00:00 EST",1704110400,101.5,101.96,NNW,32,7,,65,-12,-6.4,-10,,24100,,,2,,,-5.7,-6.5
"2024-01-01 06:00:00 EST",1704106800,101.46,101.92,N,35,13,,61,-12.1,-5.7,-11,,24100,,,6,,,-5.5,-5.7
"2024-01-01 05:00:00 EST",1704103200,101.41,101.87,N,0,16,,61,-12,-5.6,-12,,24100,,,7,,,-5.4,-5.6
"2024-01-01 04:00:00 EST",1704099600,101.39,101.85,NNE,1,19,,62,-11.6,-5.4,-12,,24100,,,8,,,-5.1,-5.5
"2024-01-01 03:00:00 EST",1704096000,101.38,101.84,N,0,17,,64,-11,-5.2,-11,,24100,,,8,,,-4.8,-5.2
"2024-01-01 02:00:00 EST",1704092400,101.38,101.83,NNE,1,8,,63,-10.9,-4.8,-8,,24100,,,8,,,-4.8,-5.1
"2024-01-01 01:00:00 EST",1704088800,101.36,101.82,NNE,3,13,,64,-10.8,-5,-10,,24100,,,8,,,-4.7,-5
"2024-01-01 00:00:00 EST",1704085200,101.33,101.79,NNW,34,10,,64,-10.5,-4.8,-9,,24100,,,8,,,-4.7,-4.8
"2023-12-31 23:00:00 EST",1704081600,101.35,101.81,NNW,34,6,,62,-10.9,-4.8,-8,,24100,,,8,,,-4.5,-4.8
"2023-12-31 22:00:00 EST",1704078000,101.32,101.77,NW,30,7,,64,-10.6,-4.7,-8,,24100,,,8,,,-4.7,-4.8
"2023-12-31 21:00:00 EST",1704074400,101.31,101.76,WNW,29,8,,64,-10.6,-4.8,-8,,24100,,,8,,,-4.8,-4.9
"2023-12-31 20:00:00 EST",1704070800,101.33,101.78,WSW,25,7,,64,-10.7,-4.9,-8,,24100,,,8,,,-4.8,-5
"2023-12-31 19:00:00 EST",1704067200,101.32,101.77,W,27,7,,64,-10.7,-4.9,-8,,24100,,,8,,,-4.9,-5.1
"2023-12-31 18:00:00 EST",1704063600,101.32,101.77,W,27,10,,63,-10.9,-5,-9,,24100,,,8,,,-5,-5.2
"2023-12-31 17:00:00 EST",1704060000,101.26,101.71,W,27,7,,64,-10.9,-5.1,-8,,24100,,,8,,,-4.9,-5.2
"2023-12-31 16:00:00 EST",1704056400,101.22,101.67,NW,31,13,,65,-10.8,-5.1,-10,,24100,,,8,,,-4.9,-5.2
"2023-12-31 15:00:00 EST",1704052800,101.17,101.62,WNW,29,14,,63,-10.9,-5,-10,,24100,,,8,,,-4.5,-5
"2023-12-31 14:00:00 EST",1704049200,101.13,101.58,WNW,28,13,,66,-10.3,-4.8,-10,,24100,,,8,,,-4.6,-5.2
"2023-12-31 13:00:00 EST",1704045600,101.14,101.59,NW,31,3,,67,-10.4,-5.2,-7,,24100,,,8,,,-5,-5.4
"2023-12-31 12:00:00 EST",1704042000,101.15,101.6,NW,32,8,,68,-10.3,-5.3,-9,,24100,,,8,,,-5.1,-5.5
"2023-12-31 11:00:00 EST",1704038400,101.16,101.61,NNW,32,10,,66,-10.7,-5.4,-10,,24100,,,8,,,-5.1,-5.4
"2023-12-31 10:00:00 EST",1704034800,101.17,101.62,NNW,32,11,,69,-10.2,-5.3,-10,,24100,,,8,,,-5,-5.3
"2023-12-31 09:00:00 EST",1704031200,101.12,101.57,NW,32,16,,67,-10.4,-5.2,-11,,24100,,,8,,,-4.9,-5.2
"2023-12-31 08:00:00 EST",1704027600,101.07,101.52,WNW,29,7,,67,-10.3,-5,-8,,24100,,,8,,,-4.9,-5.2
"2023-12-31 07:00:00 EST",1704024000,101.02,101.47,WNW,28,17,,66,-10.6,-5.1,-11,,24100,,,8,,,-4.9,-5.2
"2023-12-31 06:00:00 EST",1704020400,100.96,101.41,WNW,30,14,,66,-10.3,-5,-10,,24100,,,8,,,-4.9,-5
"2023-12-31 05:00:00 EST",1704016800,100.9,101.35,NW,31,19,,67,-10.1,-4.9,-11,,24100,,,8,,,-4.6,-4.9
"2023-12-31 04:00:00 EST",1704013200,100.87,101.32,WNW,29,14,,68,-9.8,-4.7,-10,,24100,,,8,,,-4.6,-4.9
"2023-12-31 03:00:00 EST",1704009600,100.83,101.28,WNW,30,12,,69,-9.4,-4.6,-9,,24100,,,8,,,-4.3,-4.6
"2023-12-31 02:00:00 EST",1704006000,100.75,101.2,NW,31,17,,69,-9.2,-4.3,-10,,24100,,,8,,,-4.2,-4.3
"2023-12-31 01:00:00 EST",1704002400,100.67,101.12,WNW,29,17,,67,-9.5,-4.3,-10,,24100,,,8,,,-4,-4.3
"2023-12-31 00:00:00 EST",1703998800,100.61,101.06,WNW,29,19,,68,-9,-4,-10,,24100,,,8,,,-3.5,-4
"2023-12-30 23:00:00 EST",1703995200,100.57,101.02,W,27,18,,70,-8.2,-3.6,-9,,24100,,,8,,,-3.2,-3.6
"2023-12-30 22:00:00 EST",1703991600,100.52,100.97,W,27,16,,69,-8.2,-3.3,-9,,24100,,,8,,,-3,-3.3
"2023-12-30 21:00:00 EST",1703988000,100.47,100.92,W,27,20,,69,-7.9,-3,-9,,24100,,,8,,,-2.7,-3
"2023-12-30 20:00:00 EST",1703984400,100.4,100.85,W,26,21,,71,-7.4,-2.8,-9,,24100,,,8,,,-2.3,-2.8
"2023-12-30 19:00:00 EST",1703980800,100.33,100.78,W,27,21,,73,-6.6,-2.3,-8,,24100,,,8,,,-1.8,-2.4
"2023-12-30 18:00:00 EST",1703977200,100.25,100.7,WNW,28,20,,73,-6.1,-1.8,-8,,24100,,,8,,,-1.2,-1.8
"2023-12-30 17:00:00 EST",1703973600,100.15,100.6,WNW,29,14,,73,-5.5,-1.2,-6,,24100,,,8,,,-1,-1.2
"2023-12-30 16:00:00 EST",1703970000,100.06,100.51,NNW,33,13,,74,-5.1,-1,-5,,24100,,,8,,,-0.8,-1.1
"2023-12-30 15:00:00 EST",1703966400,99.98,100.42,N,35,14,,74,-4.9,-0.9,-5,,24100,,,8,,,-0.5,-0.9
"2023-12-30 14:00:00 EST",1703962800,99.93,100.37,NNW,34,12,,76,-4.3,-0.6,-5,,24100,,,8,,,-0.1,-0.7
"2023-12-30 13:00:00 EST",1703959200,99.91,100.35,NNW,33,12,,76,-4,-0.1,-4,,24100,,,8,,,0.1,-0.3
"2023-12-30 12:00:00 EST",1703955600,99.93,100.37,NNW,33,15,,77,-3.5,0,-4,,24100,,,8,,,0.4,-0.1
"2023-12-30 11:00:00 EST",1703952000,99.94,100.38,N,35,19,,76,-3.2,0.4,,,24100,,,8,,,0.7,0.3
"2023-12-30 10:00:00 EST",1703948400,99.98,100.42,N,0,18,,78,-3,0.4,,,24100,,,8,,,0.4,0.1
"2023-12-30 09:00:00 EST",1703944800,99.95,100.39,NNW,33,12,,83,-2.3,0.2,,,24100,,,8,,,0.2,0.1
"2023-12-30 08:00:00 EST",1703941200,99.93,100.37,N,35,17,,81,-2.7,0.2,,,24100,,,8,,,0.4,0.2
"2023-12-30 07:00:00 EST",1703937600,99.92,100.36,N,35,17,,88,-1.4,0.4,,,16100,,,8,,,0.9,0.4
"2023-12-30 06:00:00 EST",1703934000,99.9,100.34,N,0,13,,96,0.3,0.8,,,8100,,,8,,,1,0.7
"2023-12-30 05:00:00 EST",1703930400,99.86,100.3,NE,4,7,,97,0.3,0.8,,,8100,,,8,,,1.1,0.7
"2023-12-30 04:00:00 EST",1703926800,99.87,100.31,NNE,2,6,,97,0.6,1,,,8100,,,8,,,1,0.8
"2023-12-30 03:00:00 EST",1703923200,99.87,100.31,NE,3,7,,97,0.4,0.9,,,3200,,,8,,,1.3,0.9
"2023-12-30 02:00:00 EST",1703919600,99.86,100.3,,36,1,,97,0.8,1.2,,,2800,,,8,,,1.4,1.2
"2023-12-30 01:00:00 EST",1703916000,99.85,100.29,NNW,32,5,,97,0.8,1.3,,,2800,,,8,,,1.4,1.3
"2023-12-30 00:00:00 EST",1703912400,99.84,100.28,NNE,1,4,,96,0.8,1.3,,,2400,,,8,,,1.5,1.3
"2023-12-29 23:00:00 EST",1703908800,99.86,100.3,NW,30,3,,96,0.8,1.4,,,3200,,,8,,,1.5,1.2
"2023-12-29 22:00:00 EST",1703905200,99.85,100.29,E,8,5,,96,0.9,1.5,,,8100,,,8,,,1.5,1.2
"2023-12-29 21:00:00 EST",1703901600,99.86,100.3,NE,5,7,,96,0.7,1.3,,,16100,,,8,,,1.3,1
"2023-12-29 20:00:00 EST",1703898000,99.89,100.33,NE,4,7,,96,0.4,1,,,16100,,,8,,,1,0.7
"2023-12-29 19:00:00 EST",1703894400,99.89,100.33,NE,5,7,,95,0.2,0.9,,,9700,,,8,,,0.9,0.7
"2023-12-29 18:00:00 EST",1703890800,99.89,100.33,ENE,6,4,,94,0.1,0.9,,,9700,,,8,,,1.7,0.9
"2023-12-29 17:00:00 EST",1703887200,99.87,100.31,WNW,30,4,,94,0.8,1.6,,,9700,,,8,,,2.4,1.6
"2023-12-29 16:00:00 EST",1703883600,99.81,100.25,W,28,7,,95,1.4,2.1,,,9700,,,8,,,2.4,2.1
"2023-12-29 15:00:00 EST",1703880000,99.78,100.22,WNW,30,5,,95,1.4,2.1,,,8100,,,8,,,2.2,2
"2023-12-29 14:00:00 EST",1703876400,99.77,100.21,NW,31,5,,95,1.4,2.1,,,6400,,,8,,,2.1,1.8
"2023-12-29 13:00:00 EST",1703872800,99.8,100.24,N,35,4,,95,1.1,1.9,,,6400,,,8,,,2,1.4
"2023-12-29 12:00:00 EST",1703869200,99.86,100.3,N,35,8,,95,1,1.7,,,6400,,,8,,,1.7,1.3
"2023-12-29 11:00:00 EST",1703865600,99.92,100.36,NNE,1,7,,96,0.8,1.4,,,6400,,,8,,,1.5,1.3
"2023-12-29 10:00:00 EST",1703862000,99.95,100.39,NNE,1,11,,96,0.7,1.3,,,6400,,,8,,,1.4,1.1
"2023-12-29 09:00:00 EST",1703858400,99.95,100.39,NNE,1,14,,96,0.6,1.1,,,9700,,,8,,,1.2,1.1
"2023-12-29 08:00:00 EST",1703854800,99.97,100.41,NNE,2,13,,96,0.6,1.2,,,9700,,,8,,,1.4,1.1
"2023-12-29 07:00:00 EST",1703851200,99.99,100.43,NNE,1,10,,96,0.8,1.3,,,12900,,,8,,,1.3,1.2
"2023-12-29 06:00:00 EST",1703847600,100,100.44,NNE,2,12,,96,0.7,1.2,,,12900,,,8,,,1.3,1.2
"2023-12-29 05:00:00 EST",1703844000,100.02,100.46,NNE,2,13,,96,0.7,1.3,,,12900,,,8,,,1.3,1.2
"2023-12-29 04:00:00 EST",1703840400,100.07,100.51,NNE,2,12,,96,0.6,1.3,,,12900,,,8,,,1.3,1.3
"2023-12-29 03:00:00 EST",1703836800,100.1,100.54,NNE,2,13,,95,0.6,1.3,,,12900,,,8,,,1.4,1.3
"2023-12-29 02:00:00 EST",1703833200,100.13,100.57,NNE,2,18,,95,0.7,1.4,,,16100,,,8,,,1.7,1.4
"2023-12-29 01:00:00 EST",1703829600,100.19,100.63,NNE,1,14,,95,1,1.7,,,24100,,,8,,,1.9,1.7
"2023-12-29 00:00:00 EST",1703826000,100.25,100.69,NNE,3,13,,95,1.2,1.9,,,16100,,,8,,,2,1.8
"2023-12-28 23:00:00 EST",1703822400,100.31,100.75,NNE,1,17,,95,1.2,2,,,16100,,,8,,,2.1,1.9
"2023-12-28 22:00:00 EST",1703818800,100.38,100.82,NNE,2,16,,93,1,2,,,19300,,,8,,,2.4,2
"2023-12-28 21:00:00 EST",1703815200,100.45,100.9,NNE,2,20,,91,0.9,2.3,,,24100,,,8,,,2.8,2.3
"2023-12-28 20:00:00 EST",1703811600,100.52,100.97,NNE,1,17,,88,0.7,2.6,,,24100,,,8,,,2.8,2.5
"2023-12-28 19:00:00 EST",1703808000,100.55,101,NNE,2,20,,85,0.5,2.7,,,24100,,,8,,,3,2.7
"2023-12-28 18:00:00 EST",1703804400,100.58,101.03,NNE,2,20,,85,0.4,2.8,,,24100,,,8,,,3,2.8
"2023-12-28 17:00:00 EST",1703800800,100.56,101.01,NNE,1,22,29,86,0.8,2.9,,,24100,,,8,,,3.1,2.9
"2023-12-28 16:00:00 EST",1703797200,100.57,101.02,NE,3,24,,86,0.9,3,,,24100,,,8,,,3.2,2.9
"2023-12-28 15:00:00 EST",1703793600,100.58,101.03,NNE,3,23,,87,1.1,3.1,,,16100,,,8,,,3.2,2.9
"2023-12-28 14:00:00 EST",1703790000,100.6,101.05,NE,3,25,,89,1.4,3,,,16100,,,8,,,3.1,2.9
"2023-12-28 13:00:00 EST",1703786400,100.64,101.09,NNE,3,21,34,92,1.6,2.9,,,24100,,,8,,,2.9,2.3
"2023-12-28 12:00:00 EST",1703782800,100.72,101.17,NNE,2,20,,89,0.8,2.3,,,24100,,,8,,,2.4,2.1
"2023-12-28 11:00:00 EST",1703779200,100.79,101.24,NNE,2,25,,90,0.7,2.1,,,24100,,,8,,,2.1,1.8
"2023-12-28 10:00:00 EST",1703775600,100.87,101.32,NNE,2,23,,90,0.3,1.8,,,24100,,,8,,,1.8,1.5
"2023-12-28 09:00:00 EST",1703772000,100.86,101.31,NNE,2,21,33,93,0.4,1.5,,,24100,,,8,,,1.5,1
